724940,"SAN FRANCISCO INTL AP",CA,-8.0,37.617,-122.400,2
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
11/10/2004,18:00,0,12,0,2,0,0,2,0,0,2,0,0,2,1,0,2,2,0,2,2,0,2,1,8,E,9,8,E,9,15.6,A,7,12.2,A,7,80,A,7,1018,A,7,200,A,7,5.7,A,7,16000,A,7,2743,A,7,2.0,E,8,0.119,F,8,0.160,F,8,0,1,A,7
11/10/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,E,9,15.0,A,7,12.2,A,7,83,A,7,1018,A,7,180,A,7,5.7,A,7,16000,A,7,3658,A,7,2.0,E,8,0.119,F,8,0.160,F,8,0,1,A,7
11/10/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,E,9,15.0,A,7,12.2,A,7,83,A,7,1018,A,7,190,A,7,2.1,A,7,16000,A,7,3658,A,7,2.1,E,8,0.119,F,8,0.160,F,8,0,1,A,7
11/10/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.4,A,7,12.2,A,7,87,A,7,1018,A,7,140,A,7,3.1,A,7,14400,A,7,1036,A,7,2.1,E,8,0.119,F,8,0.160,F,8,0,1,A,7
11/10/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,13.9,A,7,12.2,A,7,89,A,7,1018,A,7,150,A,7,2.1,A,7,16000,A,7,1280,A,7,2.1,E,8,0.119,F,8,0.160,F,8,0,1,A,7
11/10/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.4,A,7,12.2,A,7,87,A,7,1019,A,7,170,A,7,2.1,A,7,16000,A,7,945,A,7,2.1,E,8,0.119,F,8,0.160,F,8,0,1,A,7
11/10/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.4,A,7,13.3,A,7,93,A,7,1019,A,7,130,A,7,3.6,A,7,14400,A,7,671,A,7,2.2,E,8,0.119,F,8,0.160,F,8,0,1,A,7
11/11/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.4,A,7,12.8,A,7,90,A,7,1019,A,7,140,A,7,3.1,A,7,16000,A,7,914,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.9,A,7,12.8,A,7,93,A,7,1018,A,7,150,A,7,2.6,A,7,11200,A,7,792,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.9,A,7,13.3,A,7,96,A,7,1019,A,7,130,A,7,3.6,A,7,16000,A,7,1433,A,7,2.3,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.9,A,7,13.3,A,7,96,A,7,1018,A,7,130,A,7,4.6,A,7,16000,A,7,914,A,7,2.3,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.3,A,7,13.3,A,7,100,A,7,1018,A,7,120,A,7,6.2,A,7,8000,A,7,701,A,7,2.3,E,8,0.118,F,8,0.160,F,8,2,1,A,7
11/11/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.3,A,7,13.3,A,7,100,A,7,1019,A,7,120,A,7,4.1,A,7,11200,A,7,549,A,7,2.2,E,8,0.118,F,8,0.160,F,8,4,1,A,7
11/11/2004,07:00,5,291,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,10,E,9,10,E,9,13.3,A,7,13.3,A,7,100,A,7,1019,A,7,110,A,7,5.7,A,7,8000,A,7,884,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,08:00,174,1396,34,2,8,4,2,15,33,2,8,3800,2,8,0,2,15,3800,2,8,1170,2,19,10,E,9,10,E,9,13.3,A,7,13.3,A,7,100,A,7,1019,A,7,120,A,7,4.1,A,7,9600,A,7,610,A,7,2.1,E,8,0.118,F,8,0.160,F,8,2,1,A,7
11/11/2004,09:00,405,1396,114,2,8,11,2,15,111,2,8,12800,2,8,700,2,15,12600,2,8,3930,2,19,10,E,9,10,E,9,13.9,A,7,13.9,A,7,100,A,7,1019,A,7,120,A,7,5.7,A,7,9600,A,7,792,A,7,2.0,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,10:00,593,1396,113,2,8,0,2,15,113,2,8,13200,2,8,0,2,15,13200,2,8,4800,2,19,10,E,9,10,E,9,14.4,A,7,13.9,A,7,97,A,7,1019,A,7,120,A,7,6.2,A,7,4800,A,7,823,A,7,1.9,E,8,0.118,F,8,0.160,F,8,2,1,A,7
11/11/2004,11:00,723,1396,101,2,8,0,2,15,101,2,8,12200,2,8,0,2,15,12200,2,8,4740,2,19,10,E,9,10,E,9,14.4,A,7,13.9,A,7,97,A,7,1019,A,7,110,A,7,4.6,A,7,2800,A,7,579,A,7,2.0,E,8,0.118,F,8,0.160,F,8,1,1,A,7
11/11/2004,12:00,787,1396,184,2,8,6,2,15,181,2,8,21500,2,8,500,2,15,21200,2,8,7910,2,19,10,E,9,10,E,9,15.6,A,7,14.4,A,7,93,A,7,1018,A,7,160,A,7,3.6,A,7,6400,A,7,579,A,7,2.0,E,8,0.118,F,8,0.160,F,8,1,1,A,7
11/11/2004,13:00,779,1396,234,2,8,12,2,15,227,2,8,26700,2,8,1000,2,15,26100,2,8,9250,2,19,10,E,9,10,E,9,15.6,A,7,14.4,A,7,93,A,7,1018,A,7,210,A,7,5.7,A,7,12800,A,7,518,A,7,2.1,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,14:00,701,1396,225,2,8,12,2,15,218,2,8,25300,2,8,1000,2,15,24800,2,8,8420,2,19,10,E,9,10,E,9,15.0,A,7,14.4,A,7,96,A,7,1018,A,7,170,A,7,3.6,A,7,4800,A,7,701,A,7,2.1,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,15:00,557,1396,139,2,8,0,2,15,139,2,8,15800,2,8,0,2,15,15800,2,8,5440,2,19,10,E,9,10,A,7,15.6,A,7,14.4,A,7,93,A,7,1017,A,7,230,A,7,4.1,A,7,11200,A,7,488,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,16:00,358,1396,130,2,8,44,2,15,119,2,8,14200,2,8,3900,2,15,13200,2,8,2910,2,19,8,E,9,8,E,9,15.0,A,7,12.8,A,7,87,A,7,1017,A,7,230,A,7,4.1,A,7,16000,A,7,945,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,17:00,121,1384,23,2,8,23,2,15,21,2,8,2600,2,8,1200,2,15,2500,2,8,440,2,19,8,E,9,8,E,9,14.4,A,7,12.8,A,7,90,A,7,1017,A,7,250,A,7,6.7,A,7,16000,A,7,1067,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,14.4,A,7,12.8,A,7,90,A,7,1018,A,7,260,A,7,3.1,A,7,16000,A,7,945,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.9,A,7,12.8,A,7,93,A,7,1018,A,7,0,A,7,0.0,A,7,16000,A,7,823,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.3,A,7,12.8,A,7,97,A,7,1019,A,7,0,A,7,0.0,A,7,16000,A,7,610,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,E,9,13.3,A,7,12.8,A,7,97,A,7,1019,A,7,190,A,7,1.5,A,7,16000,A,7,77777,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,12.0,A,7,9.0,A,7,82,A,7,1019,A,7,310,A,7,2.1,A,7,16000,A,7,77777,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,13.0,A,7,9.0,A,7,77,A,7,1019,A,7,350,A,7,2.6,A,7,16000,A,7,1006,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/11/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,12.0,A,7,9.0,A,7,82,A,7,1020,A,7,0,A,7,0.0,A,7,16000,A,7,975,A,7,2.1,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,12.0,A,7,9.0,A,7,82,A,7,1020,A,7,300,A,7,2.1,A,7,16000,A,7,549,A,7,2.1,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,13.0,A,7,9.0,A,7,77,A,7,1019,A,7,30,A,7,3.1,A,7,16000,A,7,488,A,7,2.0,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,12.0,A,7,9.0,A,7,82,A,7,1019,A,7,50,A,7,3.6,A,7,16000,A,7,77777,A,7,1.8,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,13.3,A,7,12.2,A,7,93,A,7,1019,A,7,80,A,7,4.6,A,7,16000,A,7,77777,A,7,1.7,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,13.9,A,7,12.2,A,7,89,A,7,1019,A,7,70,A,7,4.1,A,7,16000,A,7,1036,A,7,1.7,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,13.9,A,7,11.7,A,7,87,A,7,1019,A,7,30,A,7,5.2,A,7,16000,A,7,77777,A,7,1.7,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,07:00,4,268,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,3,E,9,3,E,9,13.9,A,7,11.7,A,7,87,A,7,1019,A,7,60,A,7,3.6,A,7,16000,A,7,77777,A,7,1.7,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,08:00,169,1397,62,2,8,245,2,15,32,2,8,6300,2,8,15100,2,15,4500,2,8,570,2,19,3,E,9,3,E,9,13.9,A,7,11.7,A,7,87,A,7,1020,A,7,40,A,7,4.6,A,7,16000,A,7,77777,A,7,1.8,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,09:00,400,1397,232,2,8,520,2,15,82,2,8,23700,2,8,44900,2,15,10700,2,8,1480,2,19,3,E,9,3,E,9,14.4,A,7,12.2,A,7,87,A,7,1020,A,7,350,A,7,3.1,A,7,16000,A,7,77777,A,7,1.9,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,10:00,588,1397,355,2,8,531,2,15,130,2,8,37600,2,8,51600,2,15,15800,2,8,2560,2,19,3,E,9,3,E,9,15.0,A,7,12.8,A,7,87,A,7,1020,A,7,10,A,7,4.6,A,7,16000,A,7,77777,A,7,1.9,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,11:00,718,1397,458,2,8,602,2,15,148,2,8,47400,2,8,58900,2,15,17000,2,8,3080,2,19,3,E,9,3,E,9,14.4,A,7,13.3,A,7,93,A,7,1020,A,7,30,A,7,3.1,A,7,12800,A,7,77777,A,7,1.9,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,12:00,782,1397,524,2,8,611,2,15,180,2,8,55800,2,8,62200,2,15,20800,2,8,4020,2,19,3,E,9,3,E,9,15.6,A,7,12.2,A,7,80,A,7,1020,A,7,280,A,7,6.2,A,7,16000,A,7,77777,A,7,2.0,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,13:00,774,1397,474,2,8,437,2,15,231,2,8,49200,2,8,44300,2,15,24600,2,8,5280,2,19,3,E,9,3,E,9,16.7,A,7,11.1,A,7,70,A,7,1019,A,7,290,A,7,7.2,A,7,16000,A,7,77777,A,7,2.0,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,14:00,696,1397,490,2,8,594,2,15,193,2,8,51100,2,8,59300,2,15,21400,2,8,4130,2,19,3,E,9,3,E,9,16.7,A,7,11.1,A,7,70,A,7,1018,A,7,280,A,7,8.8,A,7,16000,A,7,77777,A,7,1.9,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,15:00,553,1397,139,2,8,0,2,15,139,2,8,15800,2,8,0,2,15,15800,2,8,5420,2,19,3,E,9,3,E,9,15.6,A,7,11.1,A,7,75,A,7,1018,A,7,270,A,7,7.2,A,7,16000,A,7,77777,A,7,1.9,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,16:00,354,1397,98,2,8,0,2,15,98,2,8,10900,2,8,0,2,15,10900,2,8,3380,2,19,8,E,9,6,E,9,14.4,A,7,11.7,A,7,84,A,7,1018,A,7,270,A,7,8.8,A,7,16000,A,7,77777,A,7,1.9,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,17:00,117,1362,17,2,8,0,2,15,17,2,8,2000,2,8,0,2,15,2000,2,8,630,2,19,10,E,9,6,E,9,13.9,A,7,12.2,A,7,89,A,7,1018,A,7,290,A,7,5.7,A,7,16000,A,7,4572,A,7,1.9,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,8,E,9,13.9,A,7,12.2,A,7,89,A,7,1018,A,7,270,A,7,5.7,A,7,16000,A,7,4572,A,7,2.0,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,7,E,9,13.9,A,7,12.2,A,7,89,A,7,1018,A,7,300,A,7,2.6,A,7,16000,A,7,4572,A,7,2.1,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,7,E,9,13.9,A,7,11.7,A,7,87,A,7,1017,A,7,280,A,7,6.7,A,7,16000,A,7,4572,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,5,E,9,14.4,A,7,11.7,A,7,84,A,7,1017,A,7,280,A,7,5.7,A,7,16000,A,7,4572,A,7,2.3,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,6,E,9,13.9,A,7,11.7,A,7,87,A,7,1017,A,7,290,A,7,7.7,A,7,16000,A,7,77777,A,7,2.4,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,7,E,9,13.9,A,7,11.1,A,7,83,A,7,1016,A,7,290,A,7,3.6,A,7,16000,A,7,77777,A,7,2.3,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/12/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,9,E,9,13.9,A,7,12.2,A,7,89,A,7,1016,A,7,260,A,7,4.6,A,7,16000,A,7,2896,A,7,2.2,E,8,0.118,F,8,0.160,F,8,0,1,A,7
11/13/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,E,9,13.9,A,7,12.2,A,7,89,A,7,1017,A,7,280,A,7,5.7,A,7,16000,A,7,2438,A,7,2.1,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,13.3,A,7,11.7,A,7,90,A,7,1017,A,7,290,A,7,8.2,A,7,16000,A,7,2591,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,13.3,A,7,11.7,A,7,90,A,7,1016,A,7,270,A,7,5.2,A,7,16000,A,7,2591,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,E,9,12.8,A,7,11.7,A,7,93,A,7,1016,A,7,280,A,7,4.1,A,7,16000,A,7,77777,A,7,1.8,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,12.2,A,7,11.1,A,7,93,A,7,1016,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,11.7,A,7,11.1,A,7,96,A,7,1016,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,07:00,4,245,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,3,E,9,3,E,9,11.1,A,7,10.6,A,7,97,A,7,1016,A,7,190,A,7,1.5,A,7,16000,A,7,77777,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,08:00,164,1397,60,2,8,165,2,15,41,2,8,6200,2,8,9300,2,15,5100,2,8,740,2,19,3,E,9,3,E,9,12.8,A,7,11.7,A,7,93,A,7,1017,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,09:00,395,1397,83,2,8,0,2,15,83,2,8,9500,2,8,0,2,15,9500,2,8,3170,2,19,3,E,9,3,E,9,14.4,A,7,11.7,A,7,84,A,7,1018,A,7,290,A,7,4.1,A,7,16000,A,7,77777,A,7,2.1,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,10:00,583,1397,349,2,8,433,2,15,168,2,8,36000,2,8,41800,2,15,18500,2,8,3400,2,19,4,E,9,4,E,9,15.6,A,7,11.7,A,7,78,A,7,1018,A,7,290,A,7,5.2,A,7,16000,A,7,77777,A,7,2.1,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,11:00,713,1397,441,2,8,537,2,15,166,2,8,46800,2,8,54000,2,15,19200,2,8,3530,2,19,3,E,9,3,E,9,16.7,A,7,11.7,A,7,72,A,7,1019,A,7,300,A,7,5.2,A,7,16000,A,7,77777,A,7,2.1,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,12:00,777,1397,470,2,8,455,2,15,216,2,8,49100,2,8,46100,2,15,23400,2,8,4900,2,19,3,E,9,3,E,9,17.2,A,7,12.2,A,7,72,A,7,1018,A,7,40,A,7,2.1,A,7,16000,A,7,77777,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,13:00,769,1397,468,2,8,461,2,15,213,2,8,48900,2,8,46700,2,15,23100,2,8,4800,2,19,3,E,9,3,E,9,16.7,A,7,11.7,A,7,72,A,7,1017,A,7,60,A,7,1.5,A,7,16000,A,7,77777,A,7,2.0,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,14:00,691,1397,491,2,8,730,2,15,128,2,8,51100,2,8,71500,2,15,15500,2,8,2670,2,19,0,E,9,0,E,9,16.7,A,7,12.2,A,7,75,A,7,1017,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,15:00,549,1397,380,2,8,689,2,15,108,2,8,39100,2,8,64600,2,15,13600,2,8,2060,2,19,0,E,9,0,E,9,18.9,A,7,11.7,A,7,63,A,7,1017,A,7,300,B,8,1.5,A,7,16000,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,16:00,351,1397,209,2,8,355,2,15,120,2,8,21700,2,8,29700,2,15,14200,2,8,2480,2,19,0,E,9,0,E,9,19.4,A,7,9.4,A,7,52,A,7,1016,A,7,240,A,7,2.6,A,7,16000,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,17:00,114,1362,34,2,8,180,2,15,20,2,8,3700,2,8,9700,2,15,2900,2,8,370,2,19,0,E,9,0,E,9,15.6,A,7,12.2,A,7,80,A,7,1017,A,7,280,A,7,5.7,A,7,16000,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,15.0,A,7,12.2,A,7,83,A,7,1017,A,7,280,A,7,3.6,A,7,16000,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,14.4,A,7,11.7,A,7,84,A,7,1018,A,7,280,A,7,2.6,A,7,16000,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,14.4,A,7,11.7,A,7,84,A,7,1018,A,7,280,A,7,3.1,A,7,16000,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.3,A,7,12.2,A,7,93,A,7,1018,A,7,210,A,7,1.5,A,7,16000,A,7,77777,A,7,1.8,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.3,A,7,11.1,A,7,87,A,7,1019,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.8,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.8,A,7,11.1,A,7,89,A,7,1019,A,7,300,A,7,2.1,A,7,16000,A,7,77777,A,7,1.8,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/13/2004,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.7,A,7,11.1,A,7,96,A,7,1019,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.7,A,7,10.0,A,7,89,A,7,1019,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.9,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.7,A,7,10.0,A,7,89,A,7,1019,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.8,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.6,A,7,10.0,A,7,96,A,7,1020,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.8,E,8,0.117,F,8,0.160,F,8,0,1,A,7
11/14/2004,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.1,A,7,10.6,A,7,97,A,7,1019,A,7,310,A,7,2.1,A,7,16000,A,7,77777,A,7,1.8,E,8,0.117,F,8,0.160,F,8,0,1,A,7
